entry_time,exit_time,side,mode,entry,exit,pnl,reason
2025-12-02 20:29:59.102345,2025-11-30 08:15:00,SHORT,SNIPER_FVG,178.69,179.12,-2.49701000000004,STOP_LOSS
2025-12-02 20:29:59.103138,2025-11-30 10:00:00,SHORT,SNIPER_FVG,179.24,181.33,-12.07811000000002,STOP_LOSS
2025-12-02 20:29:59.123945,2025-11-30 10:03:00,SHORT,SNIPER_FVG,181.26,181.33,-0.39648000000012235,STOP_LOSS
2025-12-02 20:29:59.124557,2025-11-30 10:09:00,SHORT,SNIPER_FVG,181.22,181.33,-0.6230400000000772,STOP_LOSS
2025-12-02 20:29:59.129565,2025-11-30 12:22:00,SHORT,SNIPER_FVG,180.36,181.33,-5.517359999999993,STOP_LOSS
2025-12-02 20:29:59.151195,2025-11-30 12:26:00,SHORT,SNIPER_FVG,181.3,181.33,-0.16908000000000642,STOP_LOSS
2025-12-02 20:29:59.101211,2025-11-30 12:50:00,SHORT,TREND_FOLLOWING,178.08,181.6416,-13.836815999999994,STOP_LOSS
2025-12-02 20:29:59.160904,2025-11-30 19:55:00,SHORT,SNIPER_FVG,180.54,177.8319,15.170776200000011,TAKE_PROFIT
2025-12-02 20:29:59.167223,2025-11-30 19:55:00,SHORT,TREND_FOLLOWING,180.55,177.84175000000002,10.112605499999972,TAKE_PROFIT
2025-12-02 20:29:59.232620,2025-11-30 20:09:00,SHORT,TREND_FOLLOWING,177.67,175.00494999999998,10.303083300000031,TAKE_PROFIT
2025-12-02 20:29:59.236218,2025-11-30 20:51:00,SHORT,TREND_FOLLOWING,173.0,170.405,10.379999999999995,TAKE_PROFIT
2025-12-02 20:29:59.256203,2025-11-30 23:09:00,SHORT,TREND_FOLLOWING,170.96,168.3956,10.457623200000025,TAKE_PROFIT
2025-12-02 20:29:59.265808,2025-11-30 23:39:00,LONG,SNIPER_FVG,167.76,166.94,-5.150419999999957,STOP_LOSS
2025-12-02 20:29:59.277354,2025-12-01 00:21:00,LONG,SNIPER_FVG,167.06,166.94,-0.7540800000000285,STOP_LOSS
2025-12-02 20:29:59.267602,2025-12-01 03:00:00,SHORT,TREND_FOLLOWING,168.05,165.52925000000002,10.536734999999968,TAKE_PROFIT
2025-12-02 20:29:59.342793,2025-12-01 07:19:00,SHORT,SCALP_BB,165.55,168.03325,-5.284355999999996,STOP_LOSS
2025-12-02 20:29:59.278403,2025-12-01 11:34:00,LONG,SNIPER_FVG,166.63,164.33,-14.483099999999892,STOP_LOSS
2025-12-02 20:29:59.307063,2025-12-01 11:45:00,SHORT,TREND_FOLLOWING,165.54,163.05689999999998,10.570556700000031,TAKE_PROFIT
2025-12-02 20:29:59.420370,2025-12-01 12:48:00,LONG,SNIPER_FVG,164.75,164.33,-2.6774999999999203,STOP_LOSS
2025-12-02 20:29:59.426387,2025-12-01 13:22:00,LONG,SNIPER_FVG,164.4,164.33,-0.44631999999995653,STOP_LOSS
2025-12-02 20:29:59.427319,2025-12-01 13:24:00,LONG,SNIPER_FVG,164.8,164.33,-2.988259999999993,STOP_LOSS
2025-12-02 20:29:59.432200,2025-12-01 13:55:00,LONG,SNIPER_FVG,164.41,164.33,-0.5087999999998988,STOP_LOSS
2025-12-02 20:29:59.433828,2025-12-01 14:02:00,LONG,SNIPER_FVG,164.34,164.33,-0.06359999999994216,STOP_LOSS
2025-12-02 20:29:59.437526,2025-12-01 14:27:00,LONG,SNIPER_FVG,164.49,164.33,-1.0166399999999784,STOP_LOSS
2025-12-02 20:29:59.438815,2025-12-01 14:30:00,LONG,SNIPER_FVG,164.33,164.33,0.0,STOP_LOSS
2025-12-02 20:29:59.418097,2025-12-01 16:09:00,SHORT,SCALP_BB,163.83,166.28745,-5.251570649999988,STOP_LOSS
2025-12-02 20:29:59.410169,2025-12-01 16:57:00,SHORT,TREND_FOLLOWING,163.62,166.8924,-14.00259960000002,STOP_LOSS
2025-12-02 20:29:59.457696,2025-12-01 18:24:00,LONG,SNIPER_FVG,166.57,169.06855,15.608441849999965,TAKE_PROFIT
2025-12-02 20:29:59.471105,2025-12-01 18:48:00,LONG,TREND_FOLLOWING,168.07,170.59104999999997,10.301010299999895,TAKE_PROFIT
2025-12-02 20:29:59.488364,2025-12-02 04:13:00,LONG,TREND_FOLLOWING,171.37,167.9426,-13.990646800000023,STOP_LOSS
2025-12-02 20:29:59.520743,2025-12-02 04:28:00,LONG,SCALP_BB,170.04,167.4894,-5.246584200000005,STOP_LOSS
2025-12-02 20:29:59.586272,2025-12-02 06:52:00,LONG,SNIPER_FVG,167.78,170.2967,15.583406399999914,TAKE_PROFIT
2025-12-02 20:29:59.587196,2025-12-02 09:24:00,SHORT,TREND_FOLLOWING,167.91,171.2682,-13.852575000000044,STOP_LOSS
2025-12-02 20:29:59.640530,2025-12-02 10:37:00,LONG,TREND_FOLLOWING,171.4,173.97099999999998,10.363700999999876,TAKE_PROFIT
2025-12-02 20:29:59.656647,2025-12-02 11:09:00,LONG,TREND_FOLLOWING,175.04,177.66559999999998,10.439385599999966,TAKE_PROFIT
2025-12-02 20:29:59.660908,2025-12-02 11:16:00,SHORT,SNIPER_FVG,178.96,179.12,-0.94047999999998,STOP_LOSS
2025-12-02 20:29:59.661493,2025-12-02 11:17:00,SHORT,SNIPER_FVG,179.15,179.17,-0.11735999999989327,STOP_LOSS
2025-12-02 20:29:59.661701,2025-12-02 11:43:00,SHORT,SNIPER_FVG,179.27,181.33,-12.077780000000015,STOP_LOSS
2025-12-02 20:29:59.663909,2025-12-02 11:43:00,LONG,TREND_FOLLOWING,179.25,181.93874999999997,10.510323749999884,TAKE_PROFIT
2025-12-02 20:29:59.667055,2025-12-02 13:19:00,SHORT,SNIPER_FVG,182.92,185.05,-12.226200000000137,STOP_LOSS
2025-12-02 20:29:59.669724,2025-12-02 13:31:00,LONG,TREND_FOLLOWING,183.61,186.36415,10.498819799999929,TAKE_PROFIT
2025-12-02 20:29:59.689800,2025-12-02 15:40:00,LONG,TREND_FOLLOWING,186.55,189.34825,10.485042749999984,TAKE_PROFIT
2025-12-02 20:29:59.711097,2025-12-02 16:38:00,LONG,TREND_FOLLOWING,189.42,185.6316,-14.085271199999983,STOP_LOSS
2025-12-02 20:29:59.717784,2025-12-02 18:25:00,LONG,SCALP_BB,186.36,189.1554,5.283305999999947,TAKE_PROFIT
2025-12-02 20:29:59.733360,2025-12-02 18:43:00,LONG,TREND_FOLLOWING,187.14,189.94709999999998,10.459254599999968,TAKE_PROFIT
